order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered
1031953,Rush Mississippi,2023-06-28,2023-07-13,13
1031954,Rush Chicago North,2023-06-28,2023-07-12,5
1031956,Rush Florida,2023-06-28,2023-07-12,11
1031960,Rush Missouri,2023-06-28,2023-07-12,5
1031962,Rush Atletico Nv,2023-06-28,2023-07-12,12
1031969,Rush Washington,2023-06-28,2023-07-19,4
1031970,Rush Tennessee Lobos,2023-06-28,2023-08-25,12
1031974,Rush Tennessee Lobos,2023-06-28,2023-07-12,6
1031979,Rush Missouri,2023-06-28,2023-07-24,11
1031981,Rush Mississippi,2023-06-28,2023-07-14,16
1031983,Rush Iowa,2023-06-28,2023-07-13,9
1031987,Rush Mississippi,2023-06-28,2023-07-12,10
1031988,Rush Alabama,2023-06-28,2023-07-12,7
1031993,Rush Tennessee Lobos,2023-06-28,2023-07-12,8
1031995,Rush North Denver,2023-06-28,2023-07-14,15
1031998,Rush Virginia,2023-06-28,2023-07-13,11
1032000,Rush Mississippi,2023-06-28,2023-07-13,18
1032003,Rush Union Georgia,2023-06-28,2023-07-18,12
1032004,Rush North Denver,2023-06-28,2023-07-17,24
1032005,Rush Southern Maryland,2023-06-28,2023-07-13,5
1032009,Rush Mississippi,2023-06-28,2023-07-13,9
1032010,Rush North Denver,2023-06-28,2023-07-17,12
1032015,Rush Union Georgia,2023-06-28,2023-07-13,6
1032016,Rush Iowa,2023-06-28,2023-08-29,15
1032017,Rush Mississippi,2023-06-28,2023-07-13,10
1032020,Rush Hawaii,2023-06-28,2023-07-13,8
1032021,Rush Kansas Wichita,2023-06-28,2023-07-13,8
1032022,Rush Mississippi,2023-06-28,2023-07-14,12
1032025,Rush Hawaii,2023-06-28,2023-07-13,2
1032030,Rush Florida,2023-06-28,2023-07-14,15
1032033,Rush Kansas Wichita,2023-06-28,2023-07-14,14
1032040,Rush Florida,2023-06-28,2023-07-18,15
1032041,Rush Mississippi,2023-06-28,2023-07-13,9
1032044,Rush Union Georgia,2023-06-28,2023-07-17,12
1032047,Rush Pensacola Fc,2023-06-28,2023-07-14,12
1032054,Rush Mississippi,2023-06-28,2023-07-13,16
1032056,Rush Tennessee Lobos,2023-06-28,2023-07-17,10
1032057,Rush Tennessee Lobos,2023-06-28,2023-07-14,8
1032058,Rush Tennessee Lobos,2023-06-28,2023-07-14,31
1032060,Rush Mississippi,2023-06-28,2023-07-19,13
1032062,Rush Kansas Wichita,2023-06-28,2023-07-13,7
1032065,Rush Kansas Wichita,2023-06-28,2023-07-14,10
1032066,Rush Mississippi,2023-06-28,2023-07-13,17
1032067,Rush Mississippi,2023-06-28,2023-07-14,12
1032075,Rush Mississippi,2023-06-28,2023-07-17,13
1032077,Rush Kansas Wichita,2023-06-28,2023-07-21,10
1032078,Rush Missouri,2023-06-28,2023-07-14,8
1032081,Rush Union Georgia,2023-06-28,2023-07-13,8
1032086,Rush Mississippi,2023-06-28,2023-07-14,7
1032087,Rush Chicago Fv,2023-06-28,2023-07-13,11
1032089,Rush Mississippi,2023-06-28,2023-07-14,10
1032091,Rush Idaho,2023-06-28,2023-07-14,4
1032095,Rush Chicago North,2023-06-28,2023-07-14,18
1032097,Rush Tennessee Lobos,2023-06-28,2023-07-14,9
1032104,Rush Tennessee Lobos,2023-06-28,2023-07-21,15
1032109,Rush Hawaii,2023-06-28,2023-07-14,1
1032112,Rush North Denver,2023-06-28,2023-07-14,15
1032114,Rush New Mexico,2023-06-28,2023-07-19,9
1032115,Rush North Denver,2023-06-28,2023-07-14,17
1032121,Rush Columbia Missouri,2023-06-28,2023-07-14,8
1032125,Rush Mississippi,2023-06-28,2023-07-14,13
1032126,Rush Colorado,2023-06-28,2023-07-17,12
1032127,Rush Mississippi,2023-06-28,2023-07-14,12
1032128,Rush Minnesota,2023-06-28,2023-07-14,6
1032130,Rush Mississippi,2023-06-28,2023-07-14,7
1032133,Rush Kansas,2023-06-28,2023-07-20,14
1032138,Rush Tennessee Lobos,2023-06-28,2023-07-14,12
1032147,Rush Colorado,2023-06-28,2023-07-14,12
1032150,Rush New Mexico,2023-06-28,2023-07-26,9
1032151,Rush Tennessee Lobos,2023-06-28,2023-07-17,16
1032154,Rush Kansas Wichita,2023-06-28,2023-07-13,7
1032155,Rush Coastal Bayside,2023-06-28,2023-07-14,10
1032156,Rush Kansas Wichita,2023-06-28,2023-07-13,6
1032160,Rush Mississippi,2023-06-28,2023-07-13,12
1032161,Rush Mississippi,2023-06-28,2023-07-17,13
1032162,Rush Missouri,2023-06-28,2023-07-13,6
1032166,Rush Mississippi,2023-06-28,2023-07-13,7
1032170,Rush Tennessee Lobos,2023-06-28,2023-07-17,11
1032171,Rush Mississippi,2023-06-28,2023-07-13,12
1032172,Rush Mississippi,2023-06-28,2023-07-13,17
1032177,Rush Kansas Wichita,2023-06-28,2023-07-17,16
1032178,Rush Mississippi,2023-06-28,2023-07-14,15
1032179,Rush Mississippi,2023-06-28,2023-07-13,10
1032189,Rush Mississippi,2023-06-28,2023-07-14,7
1032191,Rush Colorado,2023-06-28,2023-08-11,12
1032193,Rush Union Georgia,2023-06-28,2023-07-14,11
1032199,Rush Kansas Wichita,2023-06-28,2023-07-14,15
1032200,Rush North Denver,2023-06-28,2023-07-13,5
1032210,Rush Mississippi,2023-06-28,2023-07-13,6
1032212,Rush Union Georgia,2023-06-28,2023-07-14,11
1032217,Rush Colorado,2023-06-28,2023-07-17,12
1032220,Rush Chicago West,2023-06-28,2023-07-14,9
1032222,Rush Iowa,2023-06-28,2023-07-13,10
1032224,Rush Tennessee Lobos,2023-06-28,2023-07-14,5
1032234,Rush Tennessee Lobos,2023-06-28,2023-07-14,14
1032242,Rush Iowa,2023-06-28,2023-07-13,5
1032244,Rush Tennessee Lobos,2023-06-28,2023-08-10,8
1032255,Rush Colorado,2023-06-28,2023-07-18,15
1032259,Rush Columbia Missouri,2023-06-28,2023-07-13,7
1032260,Rush Chicago Oswego,2023-06-28,2023-07-13,10
1032262,Rush Iowa North,2023-06-28,2023-07-14,9
1032264,Rush Mississippi,2023-06-28,2023-07-13,9
1032269,Rush Missouri,2023-06-28,2023-07-13,6
1032271,Rush Kansas,2023-06-28,2023-07-21,26
1032276,Rush Minnesota,2023-06-28,2023-07-13,6
1032282,Rush Mississippi,2023-06-28,2023-07-14,25
1032283,Rush Tennessee Lobos,2023-06-28,2023-07-14,12
1032286,Rush Mississippi,2023-06-28,2023-07-26,36
1032287,Rush Kansas Wichita,2023-06-28,2023-07-13,6
1032289,Rush Kansas,2023-06-28,2023-07-19,10
1032291,Rush Tennessee Lobos,2023-06-28,2023-07-14,7
1032293,Rush Quad Cities,2023-06-28,2023-07-20,6
1032294,Rush Virginia,2023-06-28,2023-07-13,11
1032295,Rush North Denver,2023-06-28,2023-07-12,14
1032301,Rush Washington,2023-06-28,2023-07-25,3
1032305,Rush North Carolina,2023-06-28,2023-07-12,7
1032306,Rush North Denver,2023-06-28,2023-07-13,12
1032310,Rush Tennessee Lobos,2023-06-28,2023-07-12,6
1032312,Rush Mississippi,2023-06-28,2023-07-12,12
1032314,Rush Mississippi,2023-06-28,2023-07-12,14
1032315,Rush Missouri,2023-06-28,2023-07-12,11
1032317,Rush West Texas,2023-06-28,2023-07-13,9
1032320,Rush Southwest Missouri,2023-06-28,2023-07-12,15
1032326,Rush Iowa,2023-06-28,2023-07-13,14
1032339,Rush Quad Cities,2023-06-28,2023-07-20,6
1032341,Rush Union Georgia,2023-06-28,2023-07-12,18
1032342,Rush Southwest Missouri,2023-06-28,2023-07-13,15
1032344,Rush Hawaii,2023-06-28,2023-07-13,19
1032346,Rush Colorado,2023-06-28,2023-07-13,12
1032350,Rush Quad Cities,2023-06-28,2023-07-20,8
1032352,Rush Tennessee Lobos,2023-06-28,2023-07-14,7
1032354,Rush Columbia Missouri,2023-06-28,2023-07-13,4
1032356,Rush New Mexico,2023-06-28,2023-07-13,12
1032357,Rush Kansas Wichita,2023-06-28,2023-07-13,15
1032362,Rush Tennessee Lobos,2023-06-28,2023-07-13,6
1032366,Rush Kansas Wichita,2023-06-28,2023-07-13,6
1032371,Rush Columbia Missouri,2023-06-28,2023-08-10,8
1032372,Rush Florida,2023-06-28,2023-07-14,15
1032373,Rush Coastal Perdido,2023-06-28,2023-07-13,10
1032379,Rush Minnesota,2023-06-28,2023-07-13,8
1032380,Rush North Denver,2023-06-28,2023-07-13,13
1032382,Rush Iowa,2023-06-28,2023-07-13,10
1032393,Rush Hawaii,2023-06-28,2023-07-13,8
1032401,Rush San Jose,2023-06-28,2023-07-13,9
1032403,Rush Hawaii,2023-06-28,2023-07-13,8
1032407,Rush Southwest Missouri,2023-06-28,2023-07-13,15
1032409,Rush Mississippi,2023-06-28,2023-07-17,16
1032413,Rush Kansas Wichita,2023-06-28,2023-07-12,9
1032421,Rush Tennessee Lobos,2023-06-28,2023-07-12,8
1032422,Rush Tennessee Lobos,2023-06-28,2023-07-12,8
1032423,Rush Kansas,2023-06-28,2023-07-19,11
1032425,Rush New Mexico,2023-06-28,2023-07-12,7
1032429,Rush Minnesota,2023-06-28,2023-07-13,8
1032436,Rush Mississippi,2023-06-28,2023-07-13,12
1032440,Rush Iowa South,2023-06-28,2023-07-14,6
1032443,Rush Tennessee Lobos,2023-06-28,2023-07-14,9
1032445,Rush Missouri,2023-06-28,2023-07-18,9
1032448,Rush Emerald Coast United,2023-06-28,2023-07-14,14
1032455,Rush Missouri,2023-06-28,2023-07-17,8
1032457,Rush Quad Cities,2023-06-28,2023-07-20,7
1032464,Rush Mississippi,2023-06-28,2023-07-14,16
1032471,Rush Quad Cities,2023-06-28,2023-07-20,6
1032472,Rush Iowa,2023-06-28,2023-07-17,8
1032475,Rush Southwest Missouri,2023-06-28,2023-07-14,11
1032479,Rush Virginia,2023-06-28,2023-07-17,15
1032481,Rush Missouri,2023-06-28,2023-07-14,7
1032488,Rush Quad Cities,2023-06-28,2023-08-17,6
1032496,Rush Coastal Bayside,2023-06-28,2023-07-14,15
1032504,Rush Mississippi,2023-06-28,2023-07-14,13
1032505,Rush North Denver,2023-06-28,2023-07-14,6
1032506,Rush Pensacola Fc,2023-06-28,2023-07-13,1
1032509,Rush Iowa,2023-06-28,2023-07-14,5
1032510,Rush Quad Cities,2023-06-28,2023-07-21,7
1032517,Rush Quad Cities,2023-06-28,2023-07-20,6
1032530,Rush Hawaii,2023-06-28,2023-07-14,16
1032533,Rush Mississippi,2023-06-28,2023-07-14,9
1032534,Rush Quad Cities,2023-06-28,2023-07-24,15
1032548,Rush Northern Colorado,2023-06-28,2023-07-17,14
1032563,Rush Union Georgia,2023-06-28,2023-07-14,4
1032567,Rush Kansas,2023-06-28,2023-07-20,12
1032568,Rush Missouri,2023-06-28,2023-07-14,11
1032571,Rush Tennessee Lobos,2023-06-28,2023-07-14,7
1032573,Rush San Jose,2023-06-28,2023-07-13,6
1032575,Rush Flatirons,2023-06-28,2023-07-14,8
1032577,Rush Tennessee Lobos,2023-06-28,2023-07-14,12
1032593,Rush Southern Maryland,2023-06-28,2023-08-17,6
1032598,Rush Iowa,2023-06-28,2023-07-14,14
1032599,Rush Southern Maryland,2023-06-28,2023-07-12,7
1032606,Rush Union Georgia,2023-06-28,2023-07-14,4
1032609,Rush Southwest Missouri,2023-06-28,2023-08-02,16
1032611,Rush Kansas Wichita,2023-06-28,2023-07-13,6
1032614,Rush Iowa,2023-06-28,2023-07-14,8
1032617,Rush Tennessee Lobos,2023-06-28,2023-07-17,9
1032619,Rush Tennessee Lobos,2023-06-28,2023-07-14,9
1032620,Rush Iowa South,2023-06-28,2023-07-27,12
1032627,Rush Columbia Missouri,2023-06-28,2023-07-14,7
1032634,Rush Kansas,2023-06-28,2023-07-19,14
1032635,Rush Coastal Perdido,2023-06-28,2023-07-18,23
1032637,Rush Iowa,2023-06-28,2023-07-14,8
1032642,Rush Iowa North,2023-06-28,2023-07-14,14
1032643,Rush Missouri,2023-06-28,2023-07-14,8
1032645,Rush Washington,2023-06-28,2023-07-17,4
1032651,Rush San Jose,2023-06-28,2023-07-24,11
1032652,Rush Atletico Nv,2023-06-28,2023-07-18,15
1032654,Rush San Jose,2023-06-28,2023-07-14,6
1032659,Rush Virginia,2023-06-28,2023-07-26,34
1032662,Rush Mississippi,2023-06-28,2023-07-14,10
1032663,Rush Mississippi,2023-06-28,2023-07-25,16
1032665,Rush Kansas Wichita,2023-06-28,2023-07-14,18
1032667,Rush Mississippi,2023-06-28,2023-07-13,11
1032668,Rush Florida,2023-06-28,2023-07-14,12
1032670,Rush Missouri,2023-06-28,2023-07-13,7
1032674,Rush Tennessee Lobos,2023-06-28,2023-07-14,13
1032676,Rush Coastal Bayside,2023-06-28,2023-07-14,9
1032678,Rush Kansas Wichita,2023-06-28,2023-07-14,7
1032680,Rush Kansas,2023-06-28,2023-07-19,11
1032681,Rush Mississippi,2023-06-28,2023-07-19,16
1032685,Rush Colorado,2023-06-28,2023-07-17,12
1032688,Rush Mississippi,2023-06-28,2023-07-13,6
1032689,Rush Missouri,2023-06-28,2023-07-17,7
1032690,Rush Washington,2023-06-28,2023-07-14,9
1032693,Rush Southwest Missouri,2023-06-28,2023-07-13,11
1032706,Rush Iowa,2023-06-28,2023-07-14,9
1032708,Rush Quad Cities,2023-06-28,2023-07-20,6
1032713,Rush Chicago Oswego,2023-06-28,2023-07-14,11
1032716,Rush Mississippi,2023-06-28,2023-07-14,9
1032717,Rush Kansas Wichita,2023-06-28,2023-07-17,12
1032718,Rush Coastal Bayside,2023-06-28,2023-07-14,9
1032722,Rush Mississippi,2023-06-28,2023-07-14,26
1032724,Rush Bluffton,2023-06-28,2023-07-14,9
1032728,Rush Northern Colorado,2023-06-28,2023-07-14,9
1032735,Rush Chicago North,2023-06-28,2023-07-14,11
1032743,Rush Alabama,2023-06-28,2023-07-14,5
1032744,Rush Missouri,2023-06-28,2023-07-14,7
1032747,Rush Mississippi,2023-06-28,2023-07-14,14
1032754,Rush Mississippi,2023-06-28,2023-07-14,16
1032758,Rush Tennessee Lobos,2023-06-28,2023-07-12,14
1032763,Rush Union Georgia,2023-06-28,2023-07-14,4
1032764,Rush Mountain,2023-06-28,2023-07-14,8
1032770,Rush Columbia Missouri,2023-06-28,2023-07-20,6
1032775,Rush Southwest Missouri,2023-06-28,2023-07-14,15
1032777,Rush Chicago North,2023-06-28,2023-07-14,11
1032778,Rush North Denver,2023-06-28,2023-08-02,30
1032783,Rush Emerald Coast United,2023-06-28,2023-07-14,10
1032784,Rush Mississippi,2023-06-28,2023-07-17,10
1032787,Rush Kansas Wichita,2023-06-28,2023-07-14,13
1032788,Rush Kansas Wichita,2023-06-28,2023-07-13,11
1032789,Rush Hillsboro,2023-06-28,2023-07-14,9
1032793,Rush Emerald Coast United,2023-06-28,2023-07-14,9
1032798,Rush West Texas,2023-06-28,2023-07-14,9
1032799,Rush New Mexico,2023-06-28,2023-07-25,16
1032814,Rush New Mexico,2023-06-28,2023-07-17,7
1032815,Rush North Denver,2023-06-28,2023-07-18,12
1032817,Rush Kansas,2023-06-28,2023-07-20,19
1032819,Rush Colorado,2023-06-28,2023-07-18,12
1032823,Rush Kansas Wichita,2023-06-28,2023-07-13,8
1032836,Rush Flatirons,2023-06-29,2023-07-13,4
1032840,Rush New Mexico,2023-06-29,2023-07-14,8
1032845,Rush West Texas,2023-06-29,2023-07-14,9
1032856,Rush Hawaii,2023-06-29,2023-07-17,17
1032865,Rush Emerald Coast United,2023-06-29,2023-07-17,10
1032867,Rush Emerald Coast United,2023-06-29,2023-07-24,10
1032868,Rush Hawaii,2023-06-29,2023-07-14,12
1032872,Rush Hawaii,2023-06-29,2023-07-25,29
1032873,Rush Hawaii,2023-06-29,2023-07-17,22
1032881,Rush Mountain,2023-06-29,2023-07-14,6
1032883,Rush Union Georgia,2023-06-29,2023-07-27,20
1032884,Rush Union Georgia,2023-06-29,2023-07-14,9
1032888,Rush Coastal Perdido,2023-06-29,2023-07-14,15
1032894,Rush Quad Cities,2023-06-29,2023-07-20,6
1032908,Rush Iowa,2023-06-29,2023-07-14,9
1032910,Rush Missouri,2023-06-29,2023-07-17,9
1032916,Rush Tennessee Lobos,2023-06-29,2023-07-14,6
1032917,Rush West Texas,2023-06-29,2023-07-17,8
1032923,Rush Kansas Wichita,2023-06-29,2023-07-14,10
1032925,Rush Mississippi,2023-06-29,2023-07-14,8
1032928,Rush Virginia,2023-06-29,2023-07-18,9
1032932,Rush Quad Cities,2023-06-29,2023-07-24,17
1032933,Rush Mississippi,2023-06-29,2023-07-14,6
1032944,Rush Kansas,2023-06-29,2023-07-19,10
1032945,Rush Missouri,2023-06-29,2023-07-14,6
1032951,Rush Colorado,2023-06-29,2023-07-18,14
1032953,Rush Tennessee Lobos,2023-06-29,2023-07-17,9
1032968,Rush Quad Cities,2023-06-29,2023-07-20,6
1032972,Rush Iowa,2023-06-29,2023-07-14,4
1032983,Rush North Denver,2023-06-29,2023-07-25,12
1032984,Rush Tennessee Lobos,2023-06-29,2023-07-17,12
1032988,Rush Coastal Bayside,2023-06-29,2023-07-17,7
1032995,Rush Iowa,2023-06-29,2023-07-14,4
1032997,Rush Tennessee Lobos,2023-06-29,2023-07-19,9
1033001,Rush Mississippi,2023-06-29,2023-07-17,12
1033003,Rush Southwest Missouri,2023-06-29,2023-07-17,11
1033004,Rush Mississippi,2023-06-29,2023-07-26,7
1033011,Rush Tennessee Lobos,2023-06-29,2023-07-17,13
1033012,Rush Pennsylvania,2023-06-29,2023-07-14,1
1033013,Rush Mississippi,2023-06-29,2023-07-17,9
1033017,Rush Mississippi,2023-06-29,2023-07-14,9
1033018,Rush Mississippi,2023-06-29,2023-07-17,9
1033020,Rush Tennessee Lobos,2023-06-29,2023-07-17,14
1033021,Rush Southwest Missouri,2023-06-29,2023-07-17,13
1033024,Rush Tennessee Lobos,2023-06-29,2023-07-14,7
1033027,Rush Mississippi,2023-06-29,2023-07-13,15
1033028,Rush Chicago South,2023-06-29,2023-07-14,12
1033029,Rush Northern Colorado,2023-06-29,2023-07-17,12
1033031,Rush Colorado,2023-06-29,2023-08-14,15
1033032,Rush Mississippi,2023-06-29,2023-07-13,7
1033035,Rush Mississippi,2023-06-29,2023-07-13,7
1033036,Rush Southwest Missouri,2023-06-29,2023-07-14,11
1033039,Rush Kansas Wichita,2023-06-29,2023-07-14,10
1033040,Rush Southwest Missouri,2023-06-29,2023-07-14,11
1033045,Rush North Denver,2023-06-29,2023-07-14,15
1033047,Rush Southwest Missouri,2023-06-29,2023-07-14,11
1033048,Rush Kansas Wichita,2023-06-29,2023-08-14,10
1033051,Rush Tennessee Lobos,2023-06-29,2023-07-14,8
1033059,Rush Quad Cities,2023-06-29,2023-07-25,8
1033069,Rush Tennessee Lobos,2023-06-29,2023-07-14,12
1033071,Rush Southern Maryland,2023-06-29,2023-07-14,5
1033073,Rush Northern Colorado,2023-06-29,2023-07-17,12
1033078,Rush Missouri,2023-06-29,2023-07-17,7
1033079,Rush Quad Cities,2023-06-29,2023-07-20,9
1033081,Rush Mississippi,2023-06-29,2023-07-13,11
1033085,Rush Quad Cities,2023-06-29,2023-07-20,9
1033090,Rush Union Georgia,2023-06-29,2023-07-14,14
1033092,Rush Kansas Wichita,2023-06-29,2023-07-17,20
1033098,Rush Missouri,2023-06-29,2023-07-14,8
1033101,Rush Bluffton,2023-06-29,2023-07-14,4
1033104,Rush Florida,2023-06-29,2023-07-13,8
1033120,Rush Emerald Coast United,2023-06-29,2023-07-17,15
1033124,Rush Mississippi,2023-06-29,2023-07-25,17
1033126,Rush Mississippi,2023-06-29,2023-07-14,24
1033128,Rush Kansas Wichita,2023-06-29,2023-07-14,13
1033133,Rush Columbia Missouri,2023-06-29,2023-07-17,8
1033136,Rush Tennessee Lobos,2023-06-29,2023-07-18,9
1033138,Rush Iowa,2023-06-29,2023-08-04,8
1033139,Rush Virginia,2023-06-29,2023-07-19,10
1033142,Rush Florida,2023-06-29,2023-07-14,10
1033147,Rush North Denver,2023-06-29,2023-07-13,4
1033148,Rush Columbia Missouri,2023-06-29,2023-07-13,8
1033150,Rush Union Georgia,2023-06-29,2023-07-14,12
1033152,Rush Columbia Missouri,2023-06-29,2023-07-13,6
1033154,Rush Tennessee Lobos,2023-06-29,2023-07-14,10
1033155,Rush Florida,2023-06-29,2023-07-13,21
1033159,Rush Tennessee Lobos,2023-06-29,2023-07-14,8
1033160,Rush Kansas Wichita,2023-06-29,2023-07-13,12
1033161,Rush Mountain,2023-06-29,2023-07-14,7
1033162,Rush Kansas Wichita,2023-06-29,2023-07-13,8
1033165,Rush Union Georgia,2023-06-29,2023-07-14,10
1033166,Rush Mississippi,2023-06-29,2023-07-13,15
1033172,Rush New Mexico,2023-06-29,2023-07-14,9
1033173,Rush Southwest Missouri,2023-06-29,2023-07-13,12
1033176,Rush Mississippi,2023-06-29,2023-07-17,12
1033179,Rush Tennessee Lobos,2023-06-29,2023-07-14,12
1033182,Rush Quad Cities,2023-06-29,2023-07-20,10
1033192,Rush Mississippi,2023-06-29,2023-07-13,9
1033194,Rush Idaho,2023-06-29,2023-07-24,19
1033198,Rush Emerald Coast United,2023-06-29,2023-07-17,11
1033199,Rush Mississippi,2023-06-29,2023-07-13,15
1033200,Rush Mississippi,2023-06-29,2023-07-13,10
1033201,Rush Mississippi,2023-06-29,2023-07-13,3
1033204,Rush Florida,2023-06-29,2023-07-13,13
1033206,Rush Florida,2023-06-29,2023-07-13,12
1033207,Rush Idaho,2023-06-29,2023-07-14,9
1033210,Rush Emerald Coast United,2023-06-29,2023-07-14,11
1033213,Rush Mississippi,2023-06-29,2023-07-13,8
1033215,Rush Mississippi,2023-06-29,2023-07-13,10
1033223,Rush Colorado,2023-06-29,2023-07-18,12
1033227,Rush Florida,2023-06-29,2023-07-14,10
1033234,Rush Idaho,2023-06-29,2023-07-13,9
1033239,Rush Mississippi,2023-06-29,2023-07-14,11
1033243,Rush New Mexico,2023-06-29,2023-07-25,9
1033244,Rush Mississippi,2023-06-29,2023-07-13,15
1033247,Rush Mississippi,2023-06-29,2023-07-14,9
1033248,Rush Kansas Wichita,2023-06-29,2023-07-14,7
1033249,Rush Kansas Wichita,2023-06-29,2023-07-14,9
1033254,Rush Kansas Wichita,2023-06-29,2023-07-13,8
1033255,Rush Kansas Wichita,2023-06-29,2023-07-14,7
1033256,Rush Mississippi,2023-06-29,2023-07-14,9
1033258,Rush Hawaii,2023-06-29,2023-07-17,20
1033265,Rush Missouri,2023-06-29,2023-07-14,12
1033266,Rush Mississippi,2023-06-29,2023-07-14,7
1033268,Rush Missouri,2023-06-29,2023-07-17,14
1033271,Rush Mississippi,2023-06-29,2023-07-25,15
1033272,Rush Missouri,2023-06-29,2023-09-04,23
1033273,Rush Tennessee Lobos,2023-06-29,2023-07-18,8
1033274,Rush Mississippi,2023-06-29,2023-07-18,17
1033276,Rush Mississippi,2023-06-29,2023-07-14,9
1033280,Rush Iowa North,2023-06-29,2023-07-14,6
1033287,Rush North Denver,2023-06-29,2023-08-04,29
1033289,Rush Alabama,2023-06-29,2023-07-14,9
1033294,Rush Kansas Wichita,2023-06-29,2023-07-18,9
1033295,Rush Coastal Perdido,2023-06-29,2023-07-14,12
1033300,Rush Kansas Wichita,2023-06-29,2023-07-14,12
1033302,Rush Missouri,2023-06-29,2023-07-14,6
1033308,Rush Mississippi,2023-06-29,2023-07-14,23
1033311,Rush Chicago South,2023-06-29,2023-07-14,10
1033312,Rush Idaho,2023-06-29,2023-07-14,10
1033313,Rush Tennessee Lobos,2023-06-29,2023-07-17,14
1033315,Rush Idaho,2023-06-29,2023-07-20,4
1033323,Rush Mississippi,2023-06-29,2023-07-17,14
1033324,Rush Idaho,2023-06-29,2023-07-14,10
1033326,Rush Idaho,2023-06-29,2023-07-14,12
1033330,Rush Mississippi,2023-06-29,2023-07-17,17
1033332,Rush Coastal Perdido,2023-06-29,2023-09-18,12
1033339,Rush Iowa,2023-06-29,2023-07-14,8
1033346,Rush Mississippi,2023-06-29,2023-07-14,2
1033349,Rush Coastal Bayside,2023-06-29,2023-09-18,14
1033358,Rush Hawaii,2023-06-29,2023-07-14,12
1033360,Rush Union Georgia,2023-06-29,2023-07-17,19
1033361,Rush Columbia Missouri,2023-06-29,2023-07-14,5
1033363,Rush North Denver,2023-06-29,2023-07-17,12
1033365,Rush Union Georgia,2023-06-29,2023-07-14,9
1033366,Rush Kansas,2023-06-29,2023-07-21,13
1033367,Rush Columbia Missouri,2023-06-29,2023-07-17,10
1033371,Rush Tennessee Lobos,2023-06-29,2023-07-14,8
1033375,Rush Quad Cities,2023-06-29,2023-07-20,6
1033378,Rush Mississippi,2023-06-29,2023-07-14,21
1033380,Rush North Denver,2023-06-29,2023-07-14,6
1033385,Rush Mountain,2023-06-29,2023-07-14,7
1033386,Rush Kansas Wichita,2023-06-29,2023-07-14,13
1033387,Rush Columbia Missouri,2023-06-29,2023-07-14,6
1033388,Rush Virginia,2023-06-29,2023-07-18,19
1033389,Rush Washington,2023-06-29,2023-07-14,5
1033397,Rush Iowa,2023-06-29,2023-07-14,10
1033399,Rush West Texas,2023-06-29,2023-07-14,11
1033402,Rush Kansas Wichita,2023-06-29,2023-07-14,6
1033404,Rush Tennessee Lobos,2023-06-29,2023-07-14,16
1033405,Rush Kansas Wichita,2023-06-29,2023-07-14,16
1033409,Rush Mississippi,2023-06-29,2023-07-18,11
1033410,Rush Tennessee Lobos,2023-06-29,2023-07-14,8
1033411,Rush Missouri,2023-06-29,2023-08-26,10
1033412,Rush Mississippi,2023-06-29,2023-07-14,18
1033416,Rush Virginia,2023-06-29,2023-07-18,16
1033422,Rush Minnesota,2023-06-29,2023-07-14,6
