Order ID,Order Status,Order Date,Order Range,Shipped Quantity,Unshipped Quantity,Club,Combined Order Status
1289617,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Coastal Perdido, Shipped 
1289621,Shipped,8/22/2024,Older Than 5 Weeks,13,0,Rush Ct West, Shipped 
1289625,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Wisconsin, Shipped 
1289626,Open,8/22/2024,Older Than 5 Weeks,0,1,Rush Wisconsin West, Open 
1289630,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1289642,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1289669,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush Fremont, Shipped 
1289674,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Pennsylvania, Shipped 
1289676,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Coastal Perdido, Shipped 
1289686,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Fort Lauderdale, Shipped 
1289692,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Virginia, Shipped 
1289700,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Coastal Perdido, Shipped 
1289713,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289716,Shipped,8/22/2024,Older Than 5 Weeks,20,0,Rush Pensacola Fc, Shipped 
1289728,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1289733,Shipped,8/22/2024,Older Than 5 Weeks,15,0,Rush Tennessee Lobos, Shipped 
1289736,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Ny Select, Shipped 
1289739,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289742,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush La Krewe Lafayette, Shipped 
1289744,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1289746,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Coastal Bayside, Shipped 
1289749,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush Ny Syracuse, Shipped 
1289755,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Southwest Missouri, Shipped 
1289766,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Twin Cities, Shipped 
1289777,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Idaho, Shipped 
1289784,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Rock, Shipped 
1289799,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289801,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush San Jose, Shipped 
1289803,Shipped,8/22/2024,Older Than 5 Weeks,7,0,Rush Virginia, Shipped 
1289805,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1289817,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Ny Syracuse, Shipped 
1289821,Shipped,8/22/2024,Older Than 5 Weeks,7,0,Rush Ny Syracuse, Shipped 
1289825,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Fremont, Shipped 
1289840,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Washington, Shipped 
1289848,Shipped,8/22/2024,Older Than 5 Weeks,15,0,Rush Florida, Shipped 
1289851,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Hawaii, Shipped 
1289853,Open,8/22/2024,Older Than 5 Weeks,0,6,Rush United Fc, Open 
1289854,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Southwest Virginia, Shipped 
1289859,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Chicago Oswego, Shipped 
1289861,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush Southwest Missouri, Shipped 
1289864,Shipped,8/22/2024,Older Than 5 Weeks,17,0,Rush Ct West, Shipped 
1289868,Shipped,8/22/2024,Older Than 5 Weeks,7,0,Rush Ct West, Shipped 
1289869,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Ct West, Shipped 
1289876,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1289877,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Wisconsin, Shipped 
1289883,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Chicago West, Shipped 
1289891,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Idaho, Shipped 
1289896,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Southwest Missouri, Shipped 
1289900,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Kansas Wichita, Shipped 
1289905,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush West Texas, Shipped 
1289916,Partially Shipped,8/22/2024,Older Than 5 Weeks,11,1,Rush Tennessee Lobos, Open 
1289923,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1289937,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Twin Cities, Shipped 
1289938,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Lvu, Shipped 
1289941,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Quincy, Shipped 
1289946,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Idaho, Shipped 
1289948,Shipped,8/22/2024,Older Than 5 Weeks,15,0,Rush Ct East, Shipped 
1289954,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Quincy, Shipped 
1289957,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289959,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1289960,Shipped,8/22/2024,Older Than 5 Weeks,16,0,Rush Fort Lauderdale, Shipped 
1289961,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush Emerald Coast United, Shipped 
1289967,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Canada, Shipped 
1289969,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Fort Lauderdale, Shipped 
1289970,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Quincy, Shipped 
1289972,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1289975,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Fort Lauderdale, Shipped 
1289976,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Idaho, Shipped 
1289979,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1289981,Open,8/22/2024,Older Than 5 Weeks,0,6,Rush Palm Beach, Open 
1289984,Open,8/22/2024,Older Than 5 Weeks,0,6,Rush Twin Cities, Open 
1289985,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush North Denver, Shipped 
1289987,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1289993,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Ct East, Shipped 
1289999,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush La Krewe Alexandria, Shipped 
1290001,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Virginia, Shipped 
1290010,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Oklahoma, Shipped 
1290011,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Florida, Shipped 
1290015,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Colorado East, Shipped 
1290017,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1290018,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1290019,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Hillsboro, Shipped 
1290023,Partially Shipped,8/22/2024,Older Than 5 Weeks,2,2,Rush Chicago North, Open 
1290025,Open,8/22/2024,Older Than 5 Weeks,0,27,Rush Ny Albany, Open 
1290027,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Chicago North, Shipped 
1290028,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Virginia, Shipped 
1290030,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1290034,Shipped,8/22/2024,Older Than 5 Weeks,12,0,Rush Virginia, Shipped 
1290037,Open,8/22/2024,Older Than 5 Weeks,0,6,Rush Florida, Open 
1290046,Open,8/22/2024,Older Than 5 Weeks,0,9,Rush Quincy, Open 
1290050,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Chicago Oswego, Shipped 
1290058,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush North Denver, Shipped 
1290079,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1290092,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1290095,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1290099,Shipped,8/22/2024,Older Than 5 Weeks,11,0,Rush Ct West, Shipped 
1290104,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1290107,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1290110,Open,8/22/2024,Older Than 5 Weeks,0,3,Rush Tennessee Lobos, Open 
1290111,Shipped,8/22/2024,Older Than 5 Weeks,16,0,Rush Hawaii, Shipped 
1290114,Shipped,8/22/2024,Older Than 5 Weeks,7,0,Rush Ct West, Shipped 
1290116,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Washington, Shipped 
1290117,Open,8/22/2024,Older Than 5 Weeks,0,5,Rush Ny Albany, Open 
1290122,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Ny Albany, Shipped 
1290127,Open,8/22/2024,Older Than 5 Weeks,0,6,Rush Florida, Open 
1290134,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1290139,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Quincy, Shipped 
1290150,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Chicago South, Shipped 
1290152,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Iowa South, Shipped 
1290157,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush North Denver, Shipped 
1290159,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Colorado, Shipped 
1290165,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Lfa, Shipped 
1290173,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Quincy, Shipped 
1290174,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1290180,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Maryland, Shipped 
1290184,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Rock, Shipped 
1290187,Partially Shipped,8/22/2024,Older Than 5 Weeks,3,2,Rush Hawaii, Open 
1290188,Partially Shipped,8/22/2024,Older Than 5 Weeks,3,1,Rush Oklahoma, Open 
1290193,Shipped,8/22/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1290195,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Quincy, Shipped 
1290201,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Ny Albany, Shipped 
1290203,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1290206,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Quincy, Shipped 
1290207,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Twin Cities, Shipped 
1290208,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Lvu, Shipped 
1290209,Shipped,8/22/2024,Older Than 5 Weeks,17,0,Rush California, Shipped 
1290210,Open,8/22/2024,Older Than 5 Weeks,0,9,Rush North Carolina, Open 
1290217,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Northern Colorado, Shipped 
1290226,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Oklahoma, Shipped 
1290240,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Fremont, Shipped 
1290242,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush Hawaii, Shipped 
1290244,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Ny Albany, Shipped 
1290245,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush Twin Cities, Shipped 
1290248,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Pensacola Fc, Shipped 
1290250,Shipped,8/22/2024,Older Than 5 Weeks,13,0,Rush Ny Syracuse, Shipped 
1290256,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Wisconsin, Shipped 
1290268,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1290271,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1290288,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1290293,Shipped,8/23/2024,Older Than 5 Weeks,9,0,Rush Hawaii, Shipped 
1290294,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Washington, Shipped 
1290297,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Fremont, Shipped 
1290322,Shipped,8/23/2024,Older Than 5 Weeks,14,0,Rush Fremont, Shipped 
1290323,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Hawaii, Shipped 
1290336,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1290339,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Hawaii, Shipped 
1290362,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1290377,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Coastal Bayside, Shipped 
1290380,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Iowa, Shipped 
1290385,Partially Shipped,8/23/2024,Older Than 5 Weeks,9,3,Rush Quincy, Open 
1290393,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1290400,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Kentucky, Shipped 
1290401,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Emerald Coast United, Shipped 
1290414,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Idaho, Shipped 
1290415,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Wisconsin South East, Shipped 
1290417,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1290420,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Rock, Shipped 
1290421,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Fort Lauderdale, Shipped 
1290422,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Florida, Shipped 
1290425,Open,8/23/2024,Older Than 5 Weeks,0,11,Rush Fort Lauderdale, Open 
1290426,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Chicago North, Shipped 
1290429,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1290431,Shipped,8/23/2024,Older Than 5 Weeks,8,0,Rush Maryland, Shipped 
1290437,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1290444,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Fort Lauderdale, Shipped 
1290449,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Iowa South, Shipped 
1290450,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Maryland, Shipped 
1290455,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Lvu, Shipped 
1290459,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Quincy, Shipped 
1290462,Shipped,8/23/2024,Older Than 5 Weeks,15,0,Rush North Denver, Shipped 
1290465,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush North Denver, Shipped 
1290474,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Ct East, Shipped 
1290484,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush North Carolina, Shipped 
1290485,Shipped,8/23/2024,Older Than 5 Weeks,24,0,Rush Lvu, Shipped 
1290486,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Ct East, Shipped 
1290496,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Chicago Oswego, Shipped 
1290499,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1290505,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Florida, Shipped 
1290507,Shipped,8/23/2024,Older Than 5 Weeks,9,0,Rush Quincy, Shipped 
1290517,Open,8/23/2024,Older Than 5 Weeks,0,5,Rush Idaho, Open 
1290541,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1290545,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Phoenix, Shipped 
1290551,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1290557,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1290567,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Idaho, Shipped 
1290573,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1290591,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1290598,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Wisconsin, Shipped 
1290606,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1290618,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1290636,Open,8/23/2024,Older Than 5 Weeks,0,4,Rush Tennessee Lobos, Open 
1290645,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1290646,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Nevada, Shipped 
1290652,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Hillsboro, Shipped 
1290653,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Fremont, Shipped 
1290654,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1290672,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1290673,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1290684,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Ct Select, Shipped 
1290685,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Washington, Shipped 
1290688,Shipped,8/23/2024,Older Than 5 Weeks,9,0,Rush Delmarva, Shipped 
1290692,Open,8/23/2024,Older Than 5 Weeks,0,4,Rush Twin Cities, Open 
1290693,Open,8/23/2024,Older Than 5 Weeks,0,4,Rush Union Georgia, Open 
1290695,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1290701,Shipped,8/23/2024,Older Than 5 Weeks,11,0,Rush Twin Cities, Shipped 
1290704,Shipped,8/23/2024,Older Than 5 Weeks,10,0,Rush Fort Lauderdale, Shipped 
1290707,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1290708,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Lfa, Shipped 
1290709,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Pennsylvania, Shipped 
1290711,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Pensacola Fc, Shipped 
1290716,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Coaches, Shipped 
1290740,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1290742,Shipped,8/23/2024,Older Than 5 Weeks,9,0,Rush South Texas, Shipped 
1290744,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Wisconsin South East, Shipped 
1290746,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Wisconsin South East, Shipped 
1290762,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Southwest Virginia, Shipped 
1290764,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Oklahoma, Shipped 
1290770,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Massachusetts, Shipped 
1290773,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1290779,Open,8/23/2024,Older Than 5 Weeks,0,4,Rush Southern Maryland, Open 
1290786,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Iowa South, Shipped 
1290793,Partially Shipped,8/23/2024,Older Than 5 Weeks,11,1,Rush Florida, Open 
1290796,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Hawaii, Shipped 
1290797,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Mississippi, Shipped 
1290801,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Coastal Perdido, Shipped 
1290804,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1290806,Open,8/23/2024,Older Than 5 Weeks,0,3,Rush Tennessee Lobos, Open 
1290808,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1290814,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1290817,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Emerald Coast United, Shipped 
1290819,Shipped,8/23/2024,Older Than 5 Weeks,8,0,Rush Idaho, Shipped 
1290823,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1290824,Open,8/23/2024,Older Than 5 Weeks,0,3,Rush Northern Colorado, Open 
1290826,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1290838,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Ct East, Shipped 
1290845,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush La Krewe Lafayette, Shipped 
1290849,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1290850,Shipped,8/23/2024,Older Than 5 Weeks,13,0,Rush Ny Albany, Shipped 
1290855,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Hawaii, Shipped 
1290856,Shipped,8/23/2024,Older Than 5 Weeks,12,0,Rush Phoenix, Shipped 
1290860,Shipped,8/23/2024,Older Than 5 Weeks,51,0,Rush San Jose, Shipped 
1290863,Shipped,8/23/2024,Older Than 5 Weeks,8,0,Rush Hawaii, Shipped 
1290877,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
1290879,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1290885,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Hawaii, Shipped 
1290892,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Missouri, Shipped 
1290894,Open,8/23/2024,Older Than 5 Weeks,0,14,Rush Ny Albany, Open 
1290900,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1290905,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Star Cincinnati, Shipped 
1290906,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1290909,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Southwest Missouri, Shipped 
1290914,Open,8/23/2024,Older Than 5 Weeks,0,6,Rush Twin Cities, Open 
1290920,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Bluffton, Shipped 
1290921,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush United Fc, Shipped 
1290923,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Fort Lauderdale, Shipped 
1290924,Shipped,8/23/2024,Older Than 5 Weeks,13,0,Rush Ny Syracuse, Shipped 
1290927,Shipped,8/23/2024,Older Than 5 Weeks,13,0,Rush Ct East, Shipped 
1290941,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Minnesota, Shipped 
1290944,Shipped,8/23/2024,Older Than 5 Weeks,11,0,Rush Ny Syracuse, Shipped 
1290945,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Ny Albany, Shipped 
1290948,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush California, Shipped 
1290956,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Hillsboro, Shipped 
1290983,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1290989,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1290991,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush California, Shipped 
1290992,Shipped,8/23/2024,Older Than 5 Weeks,8,0,Rush Maryland, Shipped 
1291000,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1291004,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1291015,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush Mississippi, Shipped 
1291020,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Tennessee Lobos, Shipped 
1291023,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1291026,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1291033,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Gateway, Shipped 
1291034,Shipped,8/23/2024,Older Than 5 Weeks,6,0,Rush Amarillo, Shipped 
1291038,Shipped,8/23/2024,Older Than 5 Weeks,7,0,Rush Southwest Missouri, Shipped 
1291039,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Florida, Shipped 
1291043,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Oklahoma, Shipped 
1291044,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush La Krewe Alexandria, Shipped 
1291048,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Wisconsin South East, Shipped 
1291054,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Northern Colorado, Shipped 
1291060,Shipped,8/23/2024,Older Than 5 Weeks,1,0,Rush Mississippi, Shipped 
1291066,Shipped,8/23/2024,Older Than 5 Weeks,11,0,Rush Mountain, Shipped 
1291073,Shipped,8/23/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1291083,Partially Shipped,8/24/2024,Older Than 5 Weeks,1,1,Rush Coaches, Open 
1291085,Shipped,8/24/2024,Older Than 5 Weeks,4,0,Rush Hawaii, Shipped 
1291089,Partially Shipped,8/24/2024,Older Than 5 Weeks,11,1,Rush Hawaii, Open 
1291093,Shipped,8/24/2024,Older Than 5 Weeks,5,0,Rush California, Shipped 
1291096,Shipped,8/24/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1291098,Shipped,8/24/2024,Older Than 5 Weeks,7,0,Rush Hawaii, Shipped 
1291120,Shipped,8/24/2024,Older Than 5 Weeks,14,0,Rush Florida, Shipped 
1291144,Shipped,8/24/2024,Older Than 5 Weeks,15,0,Rush Lvu, Shipped 
1291150,Shipped,8/24/2024,Older Than 5 Weeks,2,0,Rush Wisconsin South East, Shipped 
1291153,Shipped,8/24/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1291154,Shipped,8/24/2024,Older Than 5 Weeks,7,0,Rush Canada, Shipped 
1291165,Shipped,8/24/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1291167,Shipped,8/24/2024,Older Than 5 Weeks,5,0,Rush United Fc, Shipped 
